log_open,log_high,log_low,log_close,log_volume,corwin_spread,actual_spread
6.032846384886751,6.032846384886751,6.013959624935353,6.024778426137916,69697.69955822293,8.929343999250696,-42.4198756643554
7.799753318287247,7.8050670442584895,7.793318726204997,7.7994048969398415,80043.23445954263,0.0,20.612245887561585
5.581614840681993,5.581614840681993,5.5658605051589305,5.568916859018541,91283.79998331763,11.104572864478897,17.008545612133418
7.181591944611865,7.186901020411631,7.174111564719166,7.1829598299228055,68079.77142027311,0.0,5.619286917489717
8.37309184744198,8.385477292642127,8.367532416861831,8.377160712449355,8312.661028591883,160.64816428773517,151.93779931260087
5.152713392689245,5.153291594497779,5.126045145607083,5.13167228913909,146843.38665541896,13.01661966365712,6.053482791079659
6.679599185844383,6.693323668269949,6.671716439682195,6.6895992691789665,142774.17810316657,51.63418727305682,22.066864790686736
6.9985096422506015,7.015398187997493,6.996864454053913,7.005154184969269,213200.2134241004,47.71289499004117,16.14122621612728
7.299797366758161,7.316049714100461,7.299425676068112,7.306464282593294,64827.13699004784,9.469583973391831,5.91764536754954
7.2399325913204695,7.277455030643559,7.233166568243925,7.269547109300332,39146.50501309089,103.58162270928058,37.46869373157506
5.84354441703136,5.849324779946859,5.832761855912661,5.840641657373398,31185.83490999275,16.338124584553945,10.744386290895932
7.422433472063617,7.429520842786462,7.409772219966732,7.4189908187210944,86317.00149220078,36.933663028610376,10.677439634302573
5.697093486505405,5.698099691520703,5.684089841310465,5.690866082722974,143815.27968056704,4.13013627049908,3.028233322778192
7.569669757110984,7.577275528910926,7.560601162768557,7.563693721009754,30026.06134366767,41.37111943224571,34.34575444646339
5.974445541938387,5.985069140019122,5.973809611869261,5.977872593588515,75951.99766767581,0.0,8.440826979608516
4.5736795188967205,4.59511985013459,4.563305981889393,4.578312731818208,311037.9215633113,9.218371162243772,6.140611782024436
7.1808311990445555,7.189092263874078,7.173575104576783,7.186598402766713,94930.80206117773,62.2621370562501,18.201465273835534
5.60947179518496,5.623295223743515,5.60248775650462,5.6061696457892,344513.5043450166,8.962120761978186,7.565134945538148
5.089754498548855,5.089754498548855,5.0701612734102826,5.077982367555866,105478.08635573945,0.7003279154453805,2.285135178938788
6.733163768250093,6.739218277158799,6.72202792905335,6.728867818922465,179617.65263362243,16.420925921569086,3.310954223164458
6.016401032398013,6.0416822632686,6.016401032398013,6.0194444336149395,72240.61583533642,0.0,1.7092830126475749
7.795234929002173,7.802618063442671,7.789454566086673,7.798707689841098,77169.28113951089,0.0,12.929907041639126
5.569107571329599,5.589493328254074,5.565477803279021,5.580672777494092,93598.39308591234,5.190147905681422,8.77282250348486
7.182352111885263,7.186749723036352,7.164643036260507,7.169696377004259,68617.49319051797,0.0,41.36320634636695
8.382495404532614,8.386514867774121,8.371473537066832,8.378390788535778,15758.20984692753,28.04041824492259,20.57347981222665
5.1343267664388055,5.1535805700813535,5.1298987149230735,5.14574876790343,123878.82945586776,0.0,3.737531330342279
6.692207804289556,6.716231511423383,6.692083742506628,6.7150196838393095,219287.23239548632,26.277302218649844,-20.245381654796915
7.005108824238047,7.023402702508099,6.999011799253689,7.020503438673891,198895.55806368586,18.606024402803037,-36.29196580603309
7.31455283232408,7.31455283232408,7.296853849670004,7.30016891934557,28495.36190330587,0.0,87.50319533560287
7.270312886079025,7.273092595999522,7.254884810077338,7.263084317596504,22344.300357031607,0.0,7.2831883357273455
5.840641657373398,5.865192456165049,5.840641657373398,5.85707564406933,40118.85525375649,19.08110572733836,4.2685846719418805
7.417970716622433,7.418780882750794,7.405009222718033,7.4139100110982294,95740.71325945546,0.0,-178.56376732637204
5.686805850449084,5.6910349018336985,5.680172609017068,5.687483701686698,91265.93044562537,3.259076361994488,1.307517740420451
7.565197558671305,7.587563895102901,7.556715434652409,7.579295705788024,23100.006722568934,74.9458225193119,85.63083211900857
5.979771448516936,5.991339539294831,5.9546708862789695,5.96126303837486,51560.39459594182,0.0,-26.24636949853397
4.582924577040772,4.626442321263631,4.578826210648489,4.621535540074356,433286.6634248107,7.241667828807361,-2.25957991544675
7.186901020411631,7.191730489502592,7.177209733159597,7.186976660516051,68127.74768592589,36.01504089751106,6.134323305323733
5.610387127056648,5.618224586294555,5.595825999817554,5.604146284480854,235692.05050218376,10.01474244441802,6.592737386487812
5.073923033332174,5.082025290182929,5.062911438661627,5.066385309200747,72457.08912670359,0.0,1.159623483507005
6.727611349435956,6.737559901986023,6.725633702190849,6.735245429572175,110944.6794097266,0.3806825094462069,3.642696704789728
6.025141073467366,6.030685260261263,6.018958111416905,6.0271935945622275,56609.229414821086,0.4257376896475077,47.752764601030094
7.795234929002173,7.795646536334594,7.773804794419545,7.775905635528357,151360.23872043853,0.0,-61.268497167443456
5.584811233363008,5.594711379601839,5.5780302693501405,5.589866950526307,76836.03304475061,5.188883173181463,-12.26968420454159
7.170119543449628,7.175910436125695,7.161311636704542,7.168502852693713,70282.43373942286,0.0,-40.7517729054598
8.378275892229569,8.392627203463022,8.378275892229569,8.384313015275653,11213.337214065743,0.0,32.198148493477674
5.155889373415759,5.1670690799380825,5.14865659199363,5.15675380222625,107463.49906987947,11.807895853926675,21.174875646716487
6.719315041180005,6.729943537666011,6.710035780008086,6.724553334760875,191200.23860632206,33.46158478119355,-12.924521606252824
7.022778955550919,7.028201432058005,7.010447237205683,7.020905376914793,147761.06560756205,60.85884912424262,44.55310118960392
7.306061489891822,7.306531398939505,7.294377299288821,7.298005221283821,36959.31437918114,75.93248445119288,4.907922351866546
7.263539826635723,7.273786317844895,7.259292045064746,7.266792430709889,36896.47668466855,23.34521486479995,87.95323644551695
5.85492864546316,5.88818519765398,5.85492864546316,5.882486384538237,34641.85864302295,24.629922498295148,6.100699657736243
7.418420889946762,7.427352321135214,7.414572881350589,7.418570902698128,89047.17711532631,77.4249108934751,-39.55179309632285
5.68697535633982,5.7002763353269135,5.68612753941748,5.696757859719236,144034.66938901326,12.197181610051064,-2.0815407178246232
7.58220372273454,7.587791890391987,7.561225642389184,7.564860688194817,38254.08944647573,54.40833304155673,5.838111610885562
5.962421861655251,5.9690911181310895,5.937272318024555,5.942668132919018,80800.87782973221,4.6881306923476505,-40.10581317671944
4.625462889255854,4.641984159110808,4.607168188650764,4.612145799724517,326021.037440034,10.855840320127484,-5.792901736229339
7.189922170745808,7.200424892944957,7.189922170745808,7.196461826480106,76959.69444951662,0.0,93.11408410737954
5.6061696457892,5.631211781821365,5.6061696457892,5.616589262953823,406493.7156570531,19.01334048193306,-0.1433610087150896
5.0701612734102826,5.0770470596155075,5.064176061024286,5.0670156275323635,94823.99838955504,6.931106586005273,1.648271357640823
6.740401149309969,6.747527839661248,6.726353299247566,6.7309584328308825,142570.7819702149,17.394297964340073,0.6394903951539845
6.031886461606898,6.032846384886751,6.009304465236313,6.02041636905775,66517.39859462432,14.309738802610951,2.561071303722656
7.779885115070522,7.780720886117918,7.746711299914297,7.757179448599348,143446.85562045377,0.0,78.63742219937285
5.5909869805108565,5.596939379038152,5.573483945929398,5.593595515621446,82257.15968504344,10.519006193263102,2.67582733627458
7.166265974133638,7.166265974133638,7.1459844677143876,7.155162082432026,125652.79669766253,0.0,54.51477506160495
8.384575666801398,8.385899293731907,8.374476889214643,8.37943573870866,8905.83980274439,0.0,33.64069603874032
5.158480421360237,5.177279038170981,5.136092511453205,5.167639042905921,138544.92838831153,0.0,-6.109385109303105
6.728568802683655,6.740342038921301,6.71174039505618,6.738034004163921,180832.6993185766,5.308414733937872,-29.706479240240924
7.0317412587631285,7.04141166379481,7.004881989712859,7.035004479897601,196714.3815794387,50.490178286329616,25.37494000758716
7.301822342137932,7.304482321147016,7.285814931399701,7.30151885711596,28038.44481560502,14.986021174304792,88.35671272612603
7.26549965087889,7.270243294235161,7.244941546337007,7.25724950315164,21927.31416896202,24.579606311320653,84.93734377275632
5.882765130184641,5.8934381818094215,5.869014387351418,5.887769310769217,81604.19571823446,0.0,5.064711538046026
7.426549072397305,7.428333194190806,7.403396196422925,7.423269892234259,109165.71906340253,31.747914855645075,-159.62510608918114
5.698769932832657,5.711089049838639,5.68697535633982,5.708272379929054,157274.42358279656,8.137370565927133,2.103896610802508
7.570443252057374,7.581209826196346,7.56281110841936,7.575405148268554,35455.39887301489,22.437853206477133,-101.48042441760732
5.948034989180646,5.948034989180646,5.9274592171320695,5.939776437949231,57734.43528667141,16.680630162840053,3.8435003878249177
4.622027303054514,4.653007515402251,4.612145799724517,4.6491870714048655,415984.57154509,4.630083701300598,-1.4809545518840252
7.203405521083095,7.229113877793302,7.193685818395112,7.218250149499075,104659.44838948923,11.182981054412144,55.13502428068273
5.625099952621732,5.641729750253191,5.61258051122973,5.637820718978442,359504.3693479916,5.572466860379687,19.681035729496443
5.071416766356115,5.088830141681313,5.053694783556702,5.082025290182929,63269.672793004,0.1365409550058428,-1.2001773375436071
6.734591659972948,6.741700694652055,6.723411679236544,6.738330203923202,136771.77257086302,13.186347821182062,6.610165735599139
6.025261926691273,6.028158031044457,6.006968733643947,6.017863020962513,79638.14750632901,12.155857514431212,32.5154255027083
7.753623546559746,7.76153210546705,7.745478880649325,7.749818031501994,129820.77300772173,0.0,34.2139781461824
5.590427122326969,5.596011649126543,5.5761384791529425,5.5902404332570725,92857.02304768271,0.0,14.181364504521724
7.153833801578843,7.155162082432026,7.136522985046568,7.142155238552046,92260.82042937665,0.0,30.98117398180648
8.379206172931317,8.381831553485561,8.366602832783736,8.369284655475301,6374.66676638048,0.0,40.76988568974048
5.167639042905921,5.190175207928333,5.159916996812011,5.167354102029224,211253.8481212645,0.0,0.7634204286532906
6.7357800142423265,6.7448833460094955,6.721967722545008,6.7269525681574525,211037.22705125625,0.0,-43.73499658634364
7.040536390215956,7.042679451238658,7.023001766986524,7.031476205971896,222109.7366490224,0.0,12.500524316971903
7.307705206402192,7.3394727582343675,7.307671688159885,7.319831816677955,108996.23440581057,0.0,5.880593489845069
7.263609886536967,7.271008538280992,7.251344983372214,7.254743457331325,12871.067995145171,48.52998734775213,83.88679972747309
5.8923345812007915,5.902360072025161,5.880393311842194,5.881091489626612,51722.043537235084,3.977362651747914,4.952004515744818
7.427144133408616,7.4377951216719325,7.419380582918692,7.423837064893831,117398.88104526416,0.0,56.67358241112333
5.706777983635999,5.713732805509369,5.699941775270263,5.70877001616724,127666.32774471847,10.437657229820974,1.760294292204776
7.578119896644838,7.582687571121177,7.566931939970929,7.570443252057374,21792.95347371936,47.73444178794472,8.783705331600231
5.94712073325593,5.94712073325593,5.936216072877503,5.940697430054329,47071.0383610714,0.0,2.57101633784373
4.654436427291009,4.663439094112067,4.642465970731788,4.655387902148709,306630.17833269166,0.4557298596743112,-0.9185795259241444
7.2213974531034495,7.222566018822171,7.186295693516635,7.1919939296561575,127449.28974021421,0.0,-39.99268034908505
5.6394217154958115,5.661222860237405,5.631390977234442,5.641552398120067,429544.0550733658,0.0,-2.204168121101532
5.083885755835849,5.090678001769792,5.069218618195153,5.074235875505851,53781.32269149863,0.0,1.359601664664979
6.738152494595957,6.743175403664339,6.728030348035448,6.73071972661742,103282.5108029476,85.6205984851858,36.10620003681811
6.016035201042187,6.037870919922137,6.015425184552825,6.033925198296746,88975.82631947788,6.342407689335478,2.339509816061309
7.749731863603791,7.759614150696903,7.740229524763182,7.746538420389285,88059.5213310235,29.15854802398698,97.1113154518689
5.602118820879701,5.602118820879701,5.582367852765768,5.5851866087427915,58921.70399388281,0.0,2.827044767403549
7.140532279264585,7.144249314664485,7.11574458252467,7.120606040810914,123274.77995783131,6.8429390569473805,5.1056724145933
8.375053424255114,8.376884599655526,8.3664284395265,8.370049571371853,5866.552228386481,42.43827389087628,29.124861127966145
5.164500218813697,5.169346985251076,5.135798437050262,5.150976778649327,122370.62852314189,11.958333203684276,-11.084367327122097
6.7271921752030455,6.7309584328308825,6.710827569798821,6.719375407604218,126181.45237145056,24.814191315867312,95.95999495355954
7.037466885503794,7.039090511812159,7.019475528592545,7.022377769818835,134554.3730694374,8.558269311420597,6.0669087700614455
7.316548177182976,7.328765598425764,7.306699170100036,7.308810678601601,35861.48520254281,0.0,6.135549398368767
7.254884810077338,7.26630346730255,7.246047287385269,7.253824177133645,13109.632877664408,23.055229894651315,-45.179114237029125
5.883043798153562,5.88818519765398,5.860501282589169,5.876895092364846,21030.719323113266,6.954254960607602,3.591913810264259
7.425536655314134,7.4280657787593425,7.414572881350589,7.417430240990732,47534.59504645839,0.0,-180.3945249950675
5.707110264748875,5.712577022337697,5.697093486505405,5.71026144075391,106450.31844284796,10.331404918591014,7.713075330320407
7.5678367653367475,7.5865499533176814,7.563200592358071,7.581235323066607,22715.584185567597,213.01726261636955,8.950630341702436
5.963579343618446,5.966146739123692,5.942799375126701,5.945682354452854,67628.89451789725,0.0,46.70856353044911
4.657762636107262,4.661077817926388,4.635699391022914,4.648229675448539,179313.45156100078,3.1793775435332563,7.976894412192252
7.191391678725168,7.1972856422915354,7.1817820406109165,7.1875437790023,109013.64526554612,20.38976006088083,5.130499131779288
5.646682882615628,5.656516148855111,5.627621113690637,5.634611015794902,317318.1211068458,3.472884293198192,6.385719556203753
5.075173815233827,5.075173815233827,5.049856007249537,5.055608659738987,63874.56942288262,3.602727008644779,-5.611994058363905
6.732210706467206,6.76849321164863,6.725873625416567,6.76365393500788,154580.36907560105,30.09970732996726,7.101013027286967
6.03882511846782,6.0473721790462776,6.019079714140955,6.03140615420093,104475.58534759139,0.0,0.6548705837262787
7.7488913372555315,7.756216747828642,7.733179941348919,7.738074093441325,135737.55599922588,3.3191435670178078,45.67607975484452
5.5902404332570725,5.5909869805108565,5.565286397402276,5.574812093359241,117732.18915541648,0.0,3.0186135095171096
7.118826249062078,7.1252830915107115,7.098664852962625,7.106360205849192,164218.13158901926,30.239712547909363,31.234120663265003
8.37192461532499,8.37558354308329,8.360562772910143,8.366416812227929,7890.364363405684,98.9195611090448,120.6184902040759
5.159342614257448,5.164500218813697,5.140200498450899,5.157329673247059,117518.81791467119,0.0,-8.747073131931188
6.723832440821209,6.731435674383817,6.7025744280421,6.709365314009118,191259.63404622997,50.17632291725862,-43.30373184264317
7.024737994467752,7.047082344203236,7.010672812988823,7.02344724097821,243720.81731017603,36.85564354625875,16.00301200739932
7.3053562120335,7.313220387090301,7.290702075659699,7.298377440220527,30635.674610097958,34.76028997246763,25.381097324594062
7.256826386894137,7.282073658093465,7.256791119123586,7.26396011243625,29272.8742256364,0.0,11.97255686960716
5.879554854554393,5.8944028342648505,5.871554250435424,5.885131336313365,30890.295377618706,0.0589444048244613,4.7333895777975385
7.4205789054108005,7.4264895468161685,7.409136443920128,7.419170728766558,97921.78544689511,0.0,-79.480207690111
5.71026144075391,5.722604228896789,5.707276363910457,5.714722414694536,126604.78570047217,0.0,12.523008429850734
7.568430919395119,7.608126304631402,7.568430919395119,7.604221943952425,82786.39106094002,189.07136461193505,7.534958833362225
5.951683677096137,5.9607475744459215,5.925057614910384,5.938986340462777,74329.79608112996,10.43376871167558,2.544084032797855
4.648229675448539,4.656338472562491,4.632298853376344,4.640537329825382,253287.68783768255,0.0,-11.204847424037666
7.192182058713246,7.200350263294562,7.177858749159625,7.189469579654126,91127.18937913585,24.986422431396267,10.921916786474412
5.63924395351863,5.644916721789165,5.610204127696635,5.627980761239919,348948.64037626743,23.989311648955884,-7.112205925050546
5.061011501421323,5.064491966886966,5.008633291425583,5.038250461129229,167076.14414791734,1.7179583638294311,2.5356170810831884
6.766767585681159,6.782532134228059,6.764577509305809,6.774166741867757,182400.3496598171,0.0,7.512061571555023
6.039778407386533,6.039778407386533,6.017497724154798,6.028880748493404,80505.99083075803,0.0,-18.84503845154478
7.744569809354496,7.750959055748762,7.734668199705076,7.739707422419264,234260.36043009532,0.0,95.85938937208743
5.575191240283214,5.5761384791529425,5.556828061699537,5.559334570290328,136967.54579584376,0.0,-20.18270584248248
7.11061448699364,7.123672785204607,7.107507370838976,7.1113489710516316,103072.81495635421,4.002576318604531,147.3010461049521
8.372398606513004,8.375629627094451,8.362630760164327,8.371010681238156,10355.833748153862,0.0,39.96416067274913
5.161351511474879,5.178407069875479,5.156177599386914,5.173320876373351,148355.18118885285,4.644394180225124,6.201072610146184
6.7150196838393095,6.7271921752030455,6.708511342992233,6.724553334760875,155262.30474060128,15.384058675131405,0.4557454701663346
7.0283787213058755,7.032447722939455,7.00882158771694,7.014994029651736,203027.10730336822,29.176001428301934,-23.572844178373543
7.305860032684009,7.307839268137821,7.288278576786092,7.297091005160418,72353.25017938144,0.0,7.299973672787701
7.271703706887368,7.273786317844895,7.256297239690681,7.259151313966459,20700.079803666475,57.15962896355006,5.963614101705389
5.8916442118257715,5.892748574168825,5.8664680569332965,5.868873094521794,15077.260354926628,0.0,7.0342287170270765
7.422373700986824,7.4238669071773655,7.4031220276855825,7.407074962561926,108152.65960745065,0.0,30.01591226152732
5.715052066914432,5.725217755376266,5.714887254388307,5.72342168990855,154390.91852761118,0.0,0.3204401896282434
7.606387389772652,7.6324011266014535,7.606387389772652,7.628785100528335,116663.26738308874,120.87283113619378,14.101734102702494
5.945420608606575,5.954541193003384,5.918087077303206,5.926392550364267,81847.23308745767,6.10764814908659,-8.048150519289607
4.648708488002574,4.670021158307708,4.638604962074329,4.6515765588022475,297653.99116727547,0.0,7.58955271758721
7.192896626524165,7.193234927878718,7.179346078533974,7.190186087651218,109128.5057458636,35.11808594360412,4.0103611876375
5.631211781821365,5.637464593618552,5.6164073951712,5.6222108209623896,292925.161071905,12.443411173564328,2.59945611193632
5.0366278743705095,5.043425116919247,5.023222409601727,5.0317442573064906,120137.05218114296,0.0,2.485410826453574
6.774166741867757,6.780433140406787,6.750516502555645,6.756583491180399,167788.2378024034,0.0,78.00783732188165
6.031526252681829,6.035959786994534,6.003763602694999,6.008567455007644,46451.26147083608,1.3075087546475543,14.558803092967082
7.741967899820685,7.746581643072556,7.728591820682972,7.7334865285972905,119369.37903029576,0.0,114.98539520775694
5.5626028611934215,5.565669172526567,5.5506312951620265,5.559334570290328,160409.2159142425,5.392232212979207,1.273755015719729
7.116394144093465,7.118502309959795,7.104226258880511,7.108694120308154,133627.42790252258,0.0,-2.9227243073787577
8.374707543119483,8.376309119689365,8.365206834418355,8.368600371366323,6585.08075681997,0.0,130.7299937245789
5.176432178557913,5.1896179496246955,5.1422481808981475,5.1512664238360015,106535.9425091626,5.922573972027025,1.5075062047909285
6.724553334760875,6.734591659972948,6.721907512411624,6.726533117631483,169779.39903523447,13.095992879596729,25.94269015957343
7.02108396428914,7.033021357814534,7.017058013872587,7.022199413373006,198167.8749379374,54.84763177851065,8.095371142935846
7.301147805856032,7.310550158534422,7.293017679772782,7.295836831479421,54836.399954238754,73.11078925987077,27.1191768876256
7.2682230211595655,7.275483905253904,7.220483560038435,7.24140209929983,50158.52439533874,68.12151509104977,6.400027574869228
5.870990393640108,5.88095189306046,5.859645972487134,5.862067453621914,13538.52448884258,0.0,24.14571221708968
7.409136443920128,7.4112541273616666,7.390829366417284,7.394308701772408,86061.34835535579,17.28558407882081,141.37542495735738
5.720639591722624,5.721622392784532,5.6777806721172,5.687822455077471,324627.8768384916,2.634101849291421,0.1526376655356784
7.629587093401991,7.650715909499794,7.62337309316945,7.641876442511508,79339.31362913824,70.17308433361093,38.42053433889123
5.9253247446034365,5.938591057500914,5.920907953644848,5.923185706354688,65981.6777697798,0.0,4.224512356774596
4.653960350157523,4.667205576907544,4.626931677769604,4.633757642840004,210138.40948844154,0.0,3.236089830037073
7.192106811337462,7.205263912251653,7.181667987347919,7.189431854482001,118140.37139918833,81.66154132840958,5.916872529648344
5.642970335259443,5.671087091818059,5.639599445879288,5.66261319761813,619271.1043336076,24.695083327105184,9.565172840364651
5.033700567027251,5.03500265054455,5.009634793762673,5.014627315365793,101847.66789117169,10.162070253499596,1.6342764122130973
6.756932389247553,6.769412329360392,6.746059539981839,6.750282420157573,131736.32505009655,0.0,24.687886516642607
6.0105316098252075,6.017375928892483,5.996576458994158,5.998936561946683,46745.21065960642,26.232453886169225,2.9813410261332933
7.731908791883463,7.738509908749698,7.725771441587952,7.731404267606241,118072.13576848741,0.0,-19.875082240854223
5.563753830052498,5.564137192142683,5.545958389462633,5.558756702605943,147912.66702184465,0.0,-6.185857927341601
7.104144092987527,7.126890808898808,7.103445410181635,7.125202637751466,118784.52916244393,7.1360383428514265,-45.08462369982021
8.367555645395763,8.371473537066832,8.35772841676521,8.361895186997096,8419.609613332108,20.87006509468683,50.850858713567504
5.153291594497779,5.169915651743512,5.1480757032174935,5.160204064418402,71755.57654437475,0.0,1.2820616619758027
6.727311957199955,6.74146453926071,6.719616836866618,6.732508635860144,127603.51893213911,4.507733966653154,-11.629957760888146
7.017506142941256,7.03830096882878,7.015173675749407,7.035312612397012,183555.99557383065,4.826982096256914,43.65180404839498
7.298614234700939,7.305188215393037,7.280008252884188,7.297937530225784,46710.82305059797,22.36311100069656,37.1001396537738
7.24422751560335,7.253151860624182,7.234177179749849,7.247329841268016,31334.637085678023,29.47514424154224,-80.52767151241142
5.861071083174386,5.876895092364846,5.853638230200579,5.86064376317643,39410.30013051177,0.0,4.78188791413379
7.397561535524052,7.407924322559599,7.394093519096857,7.401933093775238,82338.82294362501,43.5524173493896,49.35738630470314
5.67897735573723,5.693395381769714,5.670742620578001,5.690190521136734,177878.62300846548,1.462410272574728,5.00097636301058
7.6421643572907225,7.652498208185733,7.63701739321292,7.640796023203759,65834.09975742493,76.7456457503672,7.014123450987427
5.921578419643816,5.934100229718411,5.9206396413277025,5.9294561558240355,33005.97417445288,6.388797429397545,-32.77229979684444
4.634728988229636,4.644871552839644,4.618086411254637,4.620058798481842,191810.46496991304,0.0,6.180036390760307
7.192896626524165,7.212957965151907,7.188752557905197,7.209857874095149,95393.93522664432,0.0,11.827078942253138
5.661222860237405,5.6842598081673374,5.651260355397091,5.677096209393695,389602.3474398707,21.767023160069744,5.538612756839711
5.016617365773803,5.0317442573064906,5.006292544662119,5.02912987673242,109156.35536073215,8.950745303637904,13.131839021920626
6.752562389576435,6.756059915729943,6.741228328086823,6.747938577528252,123598.44258011565,14.090250442900007,3.2544640859008496
